iter	Passed	Remaining
50516	363951	140366
50517	363958	140358
50518	363964	140351
50519	363971	140343
50520	363978	140336
50521	363985	140329
50522	363992	140321
50523	363999	140314
50524	364006	140307
50525	364013	140300
50526	364021	140293
50527	364028	140285
50528	364035	140278
50529	364042	140271
50530	364049	140264
50531	364057	140257
50532	364066	140250
50533	364073	140243
50534	364081	140236
50535	364088	140229
50536	364095	140221
50537	364102	140214
50538	364109	140207
50539	364116	140199
50540	364123	140192
50541	364129	140185
50542	364136	140177
50543	364143	140170
50544	364151	140163
50545	364158	140156
50546	364165	140148
50547	364172	140141
50548	364179	140134
50549	364186	140127
50550	364193	140119
50551	364200	140112
50552	364207	140105
50553	364214	140098
50554	364222	140091
50555	364228	140083
50556	364236	140076
50557	364243	140069
50558	364250	140062
50559	364257	140054
50560	364264	140047
50561	364271	140040
50562	364279	140033
50563	364286	140025
50564	364293	140018
50565	364300	140011
50566	364307	140004
50567	364315	139997
50568	364321	139989
50569	364328	139982
50570	364335	139975
50571	364342	139967
50572	364349	139960
50573	364356	139953
50574	364363	139945
50575	364370	139938
50576	364378	139931
50577	364385	139924
50578	364392	139917
50579	364399	139909
50580	364406	139902
50581	364412	139895
50582	364419	139887
50583	364426	139880
50584	364433	139873
50585	364440	139865
50586	364447	139858
50587	364454	139851
50588	364461	139843
50589	364469	139836
50590	364476	139829
50591	364483	139822
50592	364490	139815
50593	364497	139807
50594	364504	139800
50595	364512	139793
50596	364518	139786
50597	364525	139778
50598	364533	139771
50599	364540	139764
50600	364547	139757
50601	364554	139750
50602	364561	139742
50603	364569	139735
50604	364576	139728
50605	364583	139721
50606	364590	139713
50607	364597	139706
50608	364604	139699
50609	364611	139692
50610	364618	139684
50611	364625	139677
50612	364632	139670
50613	364639	139662
50614	364646	139655
50615	364654	139648
50616	364661	139641
50617	364668	139634
50618	364674	139626
50619	364681	139619
50620	364688	139611
50621	364695	139604
50622	364702	139597
50623	364709	139590
50624	364716	139582
50625	364723	139575
50626	364730	139568
50627	364737	139561
50628	364744	139553
50629	364752	139546
50630	364759	139539
50631	364765	139532
50632	364773	139525
50633	364780	139517
50634	364788	139510
50635	364794	139503
50636	364802	139496
50637	364808	139488
50638	364816	139481
50639	364823	139474
50640	364830	139466
50641	364836	139459
50642	364844	139452
50643	364851	139445
50644	364858	139438
50645	364865	139430
50646	364871	139423
50647	364879	139416
50648	364886	139408
50649	364892	139401
50650	364899	139394
50651	364906	139386
50652	364913	139379
50653	364920	139371
50654	364927	139364
50655	364933	139357
50656	364940	139349
50657	364947	139342
50658	364954	139335
50659	364961	139327
50660	364968	139320
50661	364976	139313
50662	364983	139306
50663	364991	139299
50664	364998	139292
50665	365005	139285
50666	365012	139277
50667	365018	139270
50668	365026	139263
50669	365032	139255
50670	365039	139248
50671	365047	139241
50672	365054	139234
50673	365061	139226
50674	365068	139219
50675	365074	139211
50676	365081	139204
50677	365088	139197
50678	365096	139190
50679	365102	139182
50680	365109	139175
50681	365116	139168
50682	365123	139161
50683	365131	139153
50684	365138	139146
50685	365145	139139
50686	365152	139132
50687	365159	139124
50688	365166	139117
50689	365173	139110
50690	365180	139103
50691	365188	139096
50692	365195	139088
50693	365202	139081
50694	365208	139074
50695	365216	139066
50696	365223	139059
50697	365230	139052
50698	365237	139045
50699	365244	139037
50700	365251	139030
50701	365258	139023
50702	365265	139015
50703	365272	139008
50704	365278	139001
50705	365286	138993
50706	365293	138986
50707	365300	138979
50708	365308	138972
50709	365315	138965
50710	365322	138958
50711	365329	138950
50712	365336	138943
50713	365344	138936
50714	365351	138929
50715	365358	138921
50716	365366	138915
50717	365373	138908
50718	365380	138900
50719	365387	138893
50720	365394	138886
50721	365402	138879
50722	365409	138871
50723	365415	138864
50724	365422	138857
50725	365429	138849
50726	365437	138842
50727	365443	138835
50728	365451	138828
50729	365458	138820
50730	365465	138813
50731	365472	138806
50732	365479	138799
50733	365486	138791
50734	365493	138784
50735	365500	138777
50736	365507	138769
50737	365514	138762
50738	365520	138755
50739	365528	138747
50740	365535	138740
50741	365542	138733
50742	365548	138726
50743	365556	138719
50744	365564	138711
50745	365570	138704
50746	365578	138697
50747	365585	138690
50748	365592	138682
50749	365599	138675
50750	365606	138668
50751	365613	138661
50752	365620	138653
50753	365628	138646
50754	365635	138639
50755	365643	138632
50756	365650	138625
50757	365656	138617
50758	365663	138610
50759	365671	138603
50760	365677	138595
50761	365684	138588
50762	365691	138581
50763	365698	138574
50764	365705	138566
50765	365713	138559
50766	365720	138552
50767	365728	138545
50768	365735	138538
50769	365742	138531
50770	365749	138524
50771	365757	138516
50772	365764	138509
50773	365771	138502
50774	365778	138495
50775	365786	138488
50776	365793	138481
50777	365801	138474
50778	365808	138466
50779	365815	138459
50780	365823	138452
50781	365830	138445
50782	365837	138437
50783	365845	138430
50784	365852	138423
50785	365859	138416
50786	365867	138409
50787	365875	138402
50788	365882	138395
50789	365890	138388
50790	365896	138380
50791	365904	138373
50792	365911	138366
50793	365918	138359
50794	365926	138352
50795	365933	138345
50796	365940	138338
50797	365949	138331
50798	365956	138324
50799	365964	138317
50800	365971	138309
50801	365977	138302
50802	365985	138295
50803	365992	138288
50804	365998	138280
50805	366005	138273
50806	366013	138266
50807	366020	138258
50808	366027	138251
50809	366034	138244
50810	366042	138237
50811	366049	138230
50812	366056	138223
50813	366063	138215
50814	366071	138208
50815	366079	138201
50816	366085	138194
50817	366092	138187
50818	366099	138179
50819	366107	138172
50820	366114	138165
50821	366122	138158
50822	366129	138151
50823	366136	138143
50824	366143	138136
50825	366151	138129
50826	366158	138122
50827	366165	138115
50828	366173	138108
50829	366180	138101
50830	366187	138093
50831	366194	138086
50832	366201	138079
50833	366208	138071
50834	366214	138064
50835	366221	138057
50836	366229	138050
50837	366236	138042
50838	366243	138035
50839	366250	138028
50840	366258	138021
50841	366266	138014
50842	366273	138007
50843	366281	138000
50844	366288	137993
50845	366295	137985
50846	366302	137978
50847	366309	137971
50848	366317	137964
50849	366324	137957
50850	366332	137949
50851	366339	137942
50852	366346	137935
50853	366353	137928
50854	366360	137921
50855	366367	137913
50856	366375	137906
50857	366383	137899
50858	366390	137892
50859	366397	137885
50860	366404	137878
50861	366411	137870
50862	366417	137863
50863	366425	137856
50864	366432	137849
50865	366440	137841
50866	366447	137834
50867	366454	137827
50868	366462	137820
50869	366469	137813
50870	366476	137805
50871	366483	137798
50872	366490	137791
50873	366497	137784
50874	366504	137776
50875	366511	137769
50876	366518	137762
50877	366525	137755
50878	366533	137748
50879	366541	137741
50880	366549	137734
50881	366556	137727
50882	366563	137719
50883	366570	137712
50884	366577	137705
50885	366584	137697
50886	366591	137690
50887	366597	137683
50888	366604	137675
50889	366611	137668
50890	366618	137661
50891	366625	137654
50892	366633	137646
50893	366640	137639
50894	366646	137632
50895	366653	137624
50896	366661	137617
50897	366668	137610
50898	366674	137603
50899	366681	137595
50900	366688	137588
50901	366696	137581
50902	366703	137574
50903	366710	137567
50904	366717	137559
50905	366725	137552
50906	366732	137545
50907	366739	137538
50908	366747	137531
50909	366754	137523
50910	366761	137516
50911	366768	137509
50912	366775	137501
50913	366783	137495
50914	366789	137487
50915	366796	137480
50916	366804	137473
50917	366811	137466
50918	366817	137458
50919	366825	137451
50920	366831	137444
50921	366838	137436
50922	366845	137429
50923	366852	137421
50924	366858	137414
50925	366865	137407
50926	366873	137400
50927	366880	137392
50928	366886	137385
50929	366893	137378
50930	366900	137370
50931	366907	137363
50932	366914	137356
50933	366921	137348
50934	366928	137341
50935	366935	137334
50936	366943	137327
50937	366950	137320
50938	366956	137312
50939	366964	137305
50940	366971	137298
50941	366978	137291
50942	366985	137283
50943	366992	137276
50944	366999	137269
50945	367006	137261
50946	367013	137254
50947	367021	137247
50948	367028	137240
50949	367035	137233
50950	367042	137225
50951	367050	137218
50952	367057	137211
50953	367064	137204
50954	367071	137197
50955	367078	137189
50956	367085	137182
50957	367093	137175
50958	367100	137168
50959	367107	137161
50960	367115	137154
50961	367123	137147
50962	367130	137140
50963	367137	137132
50964	367145	137125
50965	367152	137118
50966	367159	137111
50967	367166	137104
50968	367174	137096
50969	367181	137089
50970	367188	137082
50971	367195	137075
50972	367202	137068
50973	367210	137060
50974	367217	137053
50975	367225	137046
50976	367232	137039
50977	367239	137032
50978	367247	137025
50979	367254	137017
50980	367260	137010
50981	367268	137003
50982	367275	136996
50983	367282	136988
50984	367289	136981
50985	367296	136974
50986	367304	136967
50987	367311	136960
50988	367318	136952
50989	367325	136945
50990	367332	136938
50991	367339	136931
50992	367348	136924
50993	367355	136917
50994	367362	136910
50995	367369	136902
50996	367377	136895
50997	367384	136888
50998	367390	136880
50999	367397	136873
51000	367406	136866
51001	367412	136859
51002	367419	136852
51003	367427	136845
51004	367434	136837
51005	367441	136830
51006	367449	136823
51007	367457	136816
51008	367465	136809
51009	367472	136802
51010	367480	136795
51011	367487	136788
51012	367495	136781
51013	367502	136774
51014	367509	136767
51015	367517	136759
51016	367525	136752
51017	367532	136745
51018	367539	136738
51019	367547	136731
51020	367554	136724
51021	367561	136717
51022	367568	136709
51023	367575	136702
51024	367582	136695
51025	367589	136688
51026	367597	136681
51027	367604	136673
51028	367612	136666
51029	367619	136659
51030	367628	136652
51031	367635	136645
51032	367643	136638
51033	367650	136631
51034	367658	136624
51035	367667	136618
51036	367674	136610
51037	367681	136603
51038	367687	136596
51039	367695	136589
51040	367702	136581
51041	367710	136574
51042	367718	136567
51043	367725	136560
51044	367732	136553
51045	367739	136546
51046	367746	136538
51047	367753	136531
51048	367761	136524
51049	367769	136517
51050	367776	136510
51051	367784	136503
51052	367791	136496
51053	367799	136489
51054	367807	136482
51055	367814	136475
51056	367821	136467
51057	367828	136460
51058	367835	136453
51059	367842	136445
51060	367849	136438
51061	367855	136431
51062	367862	136424
51063	367869	136416
51064	367876	136409
51065	367883	136401
51066	367890	136394
51067	367897	136387
51068	367905	136380
51069	367912	136373
51070	367920	136366
51071	367928	136359
51072	367935	136352
51073	367942	136344
51074	367949	136337
51075	367956	136330
51076	367963	136323
51077	367971	136315
51078	367978	136308
51079	367986	136301
51080	367994	136295
51081	368001	136287
51082	368008	136280
51083	368015	136273
51084	368022	136265
51085	368029	136258
51086	368037	136251
51087	368045	136244
51088	368052	136237
51089	368059	136230
51090	368067	136223
51091	368075	136216
51092	368083	136209
51093	368090	136202
51094	368097	136195
51095	368105	136188
51096	368112	136180
51097	368118	136173
51098	368126	136166
51099	368133	136158
51100	368140	136151
51101	368147	136144
51102	368155	136137
51103	368162	136130
51104	368169	136122
51105	368177	136115
51106	368184	136108
51107	368191	136101
51108	368199	136094
51109	368206	136087
51110	368213	136080
51111	368220	136072
51112	368227	136065
51113	368235	136058
51114	368242	136051
51115	368249	136044
51116	368257	136036
51117	368264	136029
51118	368271	136022
51119	368279	136015
51120	368287	136008
51121	368293	136001
51122	368301	135993
51123	368308	135986
51124	368315	135979
51125	368321	135972
51126	368328	135964
51127	368335	135957
51128	368342	135950
51129	368349	135942
51130	368356	135935
51131	368363	135928
51132	368370	135920
51133	368377	135913
51134	368384	135906
51135	368392	135899
51136	368399	135892
51137	368406	135884
51138	368413	135877
51139	368420	135870
51140	368427	135863
51141	368434	135855
51142	368440	135848
51143	368448	135841
51144	368455	135834
51145	368463	135827
51146	368470	135819
51147	368478	135812
51148	368485	135805
51149	368492	135798
51150	368499	135791
51151	368506	135783
51152	368514	135776
51153	368521	135769
51154	368528	135762
51155	368536	135755
51156	368543	135748
51157	368551	135741
51158	368558	135733
51159	368565	135726
51160	368573	135719
51161	368580	135712
51162	368588	135705
51163	368595	135698
51164	368603	135691
51165	368610	135684
51166	368617	135676
51167	368624	135669
51168	368632	135662
51169	368639	135655
51170	368645	135647
51171	368652	135640
51172	368659	135633
51173	368666	135625
51174	368673	135618
51175	368680	135611
51176	368687	135603
51177	368694	135596
51178	368701	135589
51179	368707	135581
51180	368714	135574
51181	368721	135567
51182	368728	135560
51183	368736	135552
51184	368743	135545
51185	368750	135538
51186	368757	135531
51187	368765	135524
51188	368772	135517
51189	368780	135510
51190	368788	135503
51191	368795	135495
51192	368802	135488
51193	368810	135481
51194	368817	135474
51195	368825	135467
51196	368833	135460
51197	368839	135453
51198	368847	135445
51199	368853	135438
51200	368861	135431
51201	368868	135424
51202	368875	135417
51203	368883	135410
51204	368890	135402
51205	368897	135395
51206	368904	135388
51207	368912	135381
51208	368918	135373
51209	368926	135366
51210	368933	135359
51211	368940	135352
51212	368947	135344
51213	368954	135337
51214	368960	135330
51215	368968	135322
51216	368975	135315
51217	368982	135308
51218	368989	135301
51219	368996	135294
51220	369004	135286
51221	369011	135279
51222	369018	135272
51223	369025	135265
51224	369033	135258
51225	369039	135250
51226	369046	135243
51227	369053	135236
51228	369061	135229
51229	369069	135222
51230	369077	135215
51231	369085	135208
51232	369093	135201
51233	369100	135194
51234	369107	135186
51235	369114	135179
51236	369120	135172
51237	369128	135164
51238	369135	135157
51239	369142	135150
51240	369149	135143
51241	369156	135135
51242	369163	135128
51243	369170	135121
51244	369177	135114
51245	369184	135106
51246	369192	135099
51247	369199	135092
51248	369206	135085
51249	369213	135078
51250	369221	135071
51251	369228	135063
51252	369235	135056
51253	369242	135049
51254	369250	135042
51255	369257	135035
51256	369264	135027
51257	369272	135020
51258	369278	135013
51259	369286	135006
51260	369293	134998
51261	369300	134991
51262	369306	134984
51263	369313	134977
51264	369321	134969
51265	369327	134962
51266	369335	134955
51267	369342	134948
51268	369349	134940
51269	369356	134933
51270	369362	134926
51271	369370	134919
51272	369377	134911
51273	369384	134904
51274	369392	134897
51275	369399	134890
51276	369407	134883
51277	369414	134876
51278	369421	134868
51279	369428	134861
51280	369436	134854
51281	369443	134847
51282	369449	134839
51283	369457	134832
51284	369464	134825
51285	369472	134818
51286	369479	134811
51287	369486	134803
51288	369493	134796
51289	369500	134789
51290	369507	134782
51291	369514	134774
51292	369521	134767
51293	369528	134760
51294	369535	134753
51295	369543	134746
51296	369550	134739
51297	369557	134731
51298	369564	134724
51299	369572	134717
51300	369579	134710
51301	369586	134702
51302	369594	134695
51303	369601	134688
51304	369608	134681
51305	369615	134674
51306	369622	134666
51307	369629	134659
51308	369636	134652
51309	369644	134645
51310	369651	134638
51311	369659	134631
51312	369666	134623
51313	369673	134616
51314	369680	134609
51315	369687	134602
51316	369694	134594
51317	369701	134587
51318	369707	134580
51319	369714	134572
51320	369722	134565
51321	369729	134558
51322	369736	134551
51323	369742	134543
51324	369749	134536
51325	369757	134529
51326	369763	134521
51327	369770	134514
51328	369778	134507
51329	369785	134500
51330	369792	134492
51331	369799	134485
51332	369806	134478
51333	369813	134470
51334	369820	134463
51335	369828	134457
51336	369836	134449
51337	369843	134442
51338	369849	134435
51339	369857	134428
51340	369863	134420
51341	369870	134413
51342	369878	134406
51343	369885	134399
51344	369893	134392
51345	369900	134384
51346	369907	134377
51347	369914	134370
51348	369922	134363
51349	369929	134356
51350	369936	134348
51351	369943	134341
51352	369951	134334
51353	369958	134327
51354	369966	134320
51355	369972	134312
51356	369980	134305
51357	369987	134298
51358	369994	134291
51359	370001	134284
51360	370008	134276
51361	370015	134269
51362	370022	134262
51363	370028	134254
51364	370035	134247
51365	370042	134239
51366	370049	134232
51367	370056	134225
51368	370063	134218
51369	370071	134211
51370	370078	134203
51371	370085	134196
51372	370092	134189
51373	370099	134182
51374	370106	134174
51375	370114	134167
51376	370121	134160
51377	370128	134153
51378	370135	134146
51379	370142	134138
51380	370149	134131
51381	370156	134124
51382	370163	134117
51383	370170	134109
51384	370177	134102
51385	370184	134095
51386	370192	134088
51387	370199	134080
51388	370206	134073
51389	370213	134066
51390	370220	134059
51391	370227	134051
51392	370235	134044
51393	370242	134037
51394	370250	134030
51395	370258	134023
51396	370265	134016
51397	370272	134009
51398	370279	134001
51399	370286	133994
51400	370292	133987
51401	370299	133979
51402	370305	133972
51403	370312	133965
51404	370319	133957
51405	370326	133950
51406	370333	133943
51407	370341	133936
51408	370348	133928
51409	370355	133921
51410	370362	133914
51411	370370	133907
51412	370377	133900
51413	370384	133892
51414	370391	133885
51415	370398	133878
51416	370405	133871
51417	370412	133863
51418	370419	133856
51419	370426	133849
51420	370433	133841
51421	370440	133834
51422	370447	133827
51423	370454	133820
51424	370461	133812
51425	370468	133805
51426	370475	133798
51427	370482	133790
51428	370489	133783
51429	370497	133776
51430	370504	133769
51431	370511	133762
51432	370518	133754
51433	370526	133747
51434	370533	133740
51435	370540	133733
51436	370547	133726
51437	370554	133718
51438	370561	133711
51439	370567	133704
51440	370575	133696
51441	370582	133689
51442	370588	133682
51443	370595	133675
51444	370603	133667
51445	370609	133660
51446	370617	133653
51447	370624	133646
51448	370631	133638
51449	370638	133631
51450	370645	133624
51451	370652	133616
51452	370659	133609
51453	370666	133602
51454	370673	133595
51455	370679	133587
51456	370686	133580
51457	370694	133573
51458	370701	133566
51459	370709	133559
51460	370716	133551
51461	370723	133544
51462	370731	133537
51463	370738	133530
51464	370746	133523
51465	370753	133516
51466	370761	133509
51467	370768	133501
51468	370774	133494
51469	370781	133487
51470	370788	133479
51471	370795	133472
51472	370802	133465
51473	370810	133458
51474	370817	133450
51475	370824	133443
51476	370831	133436
51477	370838	133429
51478	370846	133422
51479	370853	133415
51480	370861	133408
51481	370868	133400
51482	370875	133393
51483	370881	133386
51484	370889	133379
51485	370896	133371
51486	370902	133364
51487	370910	133357
51488	370917	133349
51489	370924	133342
51490	370930	133335
51491	370937	133327
51492	370945	133320
51493	370952	133313
51494	370960	133306
51495	370968	133299
51496	370975	133292
51497	370982	133285
51498	370990	133278
51499	370997	133271
51500	371005	133263
51501	371012	133256
51502	371018	133249
51503	371026	133242
51504	371032	133234
51505	371039	133227
51506	371046	133220
51507	371053	133212
51508	371061	133205
51509	371068	133198
51510	371075	133191
51511	371082	133184
51512	371090	133177
51513	371097	133169
51514	371104	133162
51515	371111	133155
51516	371118	133147
51517	371124	133140
51518	371132	133133
51519	371139	133126
51520	371146	133118
51521	371153	133111
51522	371161	133104
51523	371167	133097
51524	371174	133089
51525	371181	133082
51526	371189	133075
51527	371195	133068
51528	371202	133060
51529	371209	133053
51530	371218	133046
51531	371226	133039
51532	371233	133032
51533	371240	133025
51534	371247	133018
51535	371254	133010
51536	371261	133003
51537	371268	132996
51538	371276	132989
51539	371282	132981
51540	371290	132974
51541	371297	132967
51542	371304	132960
51543	371311	132952
51544	371318	132945
51545	371325	132938
51546	371331	132930
51547	371338	132923
51548	371345	132916
51549	371352	132908
51550	371359	132901
51551	371366	132894
51552	371373	132887
51553	371380	132879
51554	371387	132872
51555	371393	132865
51556	371400	132857
51557	371407	132850
51558	371414	132843
51559	371421	132835
51560	371427	132828
51561	371434	132820
51562	371441	132813
51563	371448	132806
51564	371455	132799
51565	371462	132791
51566	371470	132784
51567	371477	132777
51568	371484	132770
51569	371491	132762
51570	371498	132755
51571	371506	132748
51572	371513	132741
51573	371520	132734
51574	371527	132727
51575	371535	132720
51576	371542	132712
51577	371550	132705
51578	371557	132698
51579	371564	132691
51580	371571	132683
51581	371578	132676
51582	371584	132669
51583	371592	132662
51584	371598	132654
51585	371605	132647
51586	371612	132639
51587	371619	132632
51588	371626	132625
51589	371633	132618
51590	371640	132610
51591	371647	132603
51592	371655	132596
51593	371662	132589
51594	371669	132582
51595	371676	132574
51596	371684	132567
51597	371691	132560
51598	371698	132553
51599	371705	132546
51600	371712	132538
51601	371719	132531
51602	371726	132524
51603	371733	132517
51604	371740	132509
51605	371747	132502
51606	371754	132495
51607	371761	132488
51608	371769	132480
51609	371775	132473
51610	371783	132466
51611	371790	132459
51612	371797	132451
51613	371804	132444
51614	371812	132437
51615	371819	132430
51616	371826	132423
51617	371833	132415
51618	371840	132408
51619	371847	132401
51620	371854	132394
51621	371861	132386
51622	371868	132379
51623	371875	132372
51624	371883	132365
51625	371890	132358
51626	371897	132350
51627	371904	132343
51628	371911	132336
51629	371919	132329
51630	371926	132321
51631	371933	132314
51632	371940	132307
51633	371947	132300
51634	371955	132293
51635	371961	132285
51636	371968	132278
51637	371976	132271
51638	371982	132263
51639	371989	132256
51640	371996	132249
51641	372003	132242
51642	372010	132234
51643	372017	132227
51644	372025	132220
51645	372032	132213
51646	372039	132205
51647	372046	132198
51648	372054	132191
51649	372060	132184
51650	372067	132176
51651	372073	132169
51652	372081	132162
51653	372089	132155
51654	372097	132148
51655	372104	132141
51656	372111	132133
51657	372117	132126
51658	372125	132119
51659	372132	132112
51660	372139	132104
51661	372147	132097
51662	372154	132090
51663	372161	132083
51664	372168	132075
51665	372175	132068
51666	372182	132061
51667	372189	132054
51668	372196	132046
51669	372203	132039
51670	372211	132032
51671	372218	132025
51672	372225	132018
51673	372232	132010
51674	372239	132003
51675	372247	131996
51676	372254	131989
51677	372260	131981
51678	372268	131974
51679	372275	131967
51680	372281	131960
51681	372288	131952
51682	372295	131945
51683	372303	131938
51684	372310	131931
51685	372317	131924
51686	372324	131916
51687	372332	131909
51688	372338	131902
51689	372345	131894
51690	372352	131887
51691	372359	131880
51692	372367	131873
51693	372374	131866
51694	372381	131858
51695	372388	131851
51696	372395	131844
51697	372402	131837
51698	372410	131829
51699	372416	131822
51700	372423	131815
51701	372430	131807
51702	372437	131800
51703	372444	131793
51704	372451	131786
51705	372459	131779
51706	372466	131771
51707	372473	131764
51708	372480	131757
51709	372487	131750
51710	372494	131742
51711	372501	131735
51712	372508	131728
51713	372515	131720
51714	372522	131713
51715	372529	131706
51716	372536	131699
51717	372543	131691
51718	372550	131684
51719	372557	131677
51720	372564	131670
51721	372572	131662
51722	372578	131655
51723	372585	131648
51724	372593	131641
51725	372600	131633
51726	372607	131626
51727	372614	131619
51728	372621	131612
51729	372628	131604
51730	372636	131597
51731	372644	131590
51732	372651	131583
51733	372658	131576
51734	372665	131569
51735	372672	131561
51736	372679	131554
51737	372686	131547
51738	372693	131540
51739	372700	131532
51740	372707	131525
51741	372714	131518
51742	372721	131511
51743	372728	131503
51744	372736	131496
51745	372743	131489
51746	372750	131482
51747	372757	131475
51748	372765	131467
51749	372772	131460
51750	372779	131453
51751	372785	131446
51752	372793	131438
51753	372800	131431
51754	372808	131424
51755	372815	131417
51756	372823	131410
51757	372829	131403
51758	372837	131396
51759	372844	131388
51760	372851	131381
51761	372858	131374
51762	372864	131366
51763	372871	131359
51764	372878	131352
51765	372885	131344
51766	372892	131337
51767	372900	131330
51768	372907	131323
51769	372914	131316
51770	372920	131308
51771	372928	131301
51772	372934	131293
51773	372941	131286
51774	372948	131279
51775	372955	131271
51776	372962	131264
51777	372969	131257
51778	372976	131250
51779	372983	131242
51780	372990	131235
51781	372997	131228
51782	373004	131221
51783	373011	131213
51784	373019	131206
51785	373026	131199
51786	373033	131192
51787	373041	131185
51788	373048	131178
51789	373055	131170
51790	373061	131163
51791	373069	131156
51792	373076	131149
51793	373082	131141
51794	373090	131134
51795	373097	131127
51796	373104	131120
51797	373112	131113
51798	373119	131105
51799	373127	131098
51800	373133	131091
51801	373140	131084
51802	373148	131076
51803	373155	131069
51804	373162	131062
51805	373168	131054
51806	373175	131047
51807	373182	131040
51808	373190	131033
51809	373197	131026
51810	373204	131018
51811	373211	131011
51812	373217	131004
51813	373224	130996
51814	373231	130989
51815	373239	130982
51816	373246	130975
51817	373253	130967
51818	373260	130960
51819	373268	130953
51820	373274	130946
51821	373281	130938
51822	373288	130931
51823	373295	130924
51824	373302	130916
51825	373309	130909
51826	373316	130902
51827	373323	130895
51828	373329	130887
51829	373337	130880
51830	373344	130873
51831	373351	130866
51832	373359	130858
51833	373365	130851
51834	373372	130844
51835	373379	130836
51836	373386	130829
51837	373393	130822
51838	373400	130815
51839	373407	130807
51840	373414	130800
51841	373421	130793
51842	373427	130785
51843	373434	130778
51844	373441	130771
51845	373448	130763
51846	373455	130756
51847	373462	130749
51848	373469	130742
51849	373476	130734
51850	373483	130727
51851	373490	130720
51852	373497	130712
51853	373503	130705
51854	373510	130698
51855	373517	130690
51856	373525	130683
51857	373532	130676
51858	373539	130669
51859	373546	130661
51860	373553	130654
51861	373560	130647
51862	373566	130639
51863	373573	130632
51864	373580	130625
51865	373587	130618
51866	373595	130610
51867	373602	130603
51868	373609	130596
51869	373616	130589
51870	373624	130582
51871	373632	130575
51872	373640	130568
51873	373648	130561
51874	373655	130554
51875	373662	130547
51876	373669	130539
51877	373676	130532
51878	373683	130525
51879	373690	130518
51880	373697	130510
51881	373704	130503
51882	373710	130495
51883	373717	130488
51884	373724	130481
51885	373731	130474
51886	373738	130466
51887	373745	130459
51888	373752	130452
51889	373759	130445
51890	373766	130437
51891	373773	130430
51892	373780	130422
51893	373786	130415
51894	373793	130408
51895	373800	130400
51896	373806	130393
51897	373813	130386
51898	373821	130379
51899	373829	130372
51900	373837	130365
51901	373844	130357
51902	373850	130350
51903	373858	130343
51904	373864	130335
51905	373871	130328
51906	373879	130321
51907	373886	130314
51908	373893	130306
51909	373900	130299
51910	373907	130292
51911	373914	130285
51912	373921	130278
51913	373928	130270
51914	373936	130263
51915	373942	130256
51916	373950	130249
51917	373957	130241
51918	373964	130234
51919	373970	130227
51920	373978	130219
51921	373984	130212
51922	373992	130205
51923	373999	130198
51924	374006	130190
51925	374013	130183
51926	374020	130176
51927	374027	130169
51928	374034	130162
51929	374041	130154
51930	374048	130147
51931	374055	130140
51932	374063	130133
51933	374070	130126
51934	374077	130118
51935	374084	130111
51936	374091	130103
51937	374098	130096
51938	374105	130089
51939	374112	130082
51940	374119	130075
51941	374127	130067
51942	374134	130060
51943	374141	130053
51944	374148	130046
51945	374156	130039
51946	374163	130032
51947	374170	130024
51948	374177	130017
51949	374184	130010
51950	374192	130003
51951	374199	129995
51952	374206	129988
51953	374213	129981
51954	374220	129974
51955	374228	129967
51956	374235	129960
51957	374243	129953
51958	374251	129946
51959	374258	129938
51960	374265	129931
51961	374272	129924
51962	374279	129917
51963	374287	129909
51964	374294	129902
51965	374301	129895
51966	374308	129888
51967	374316	129881
51968	374323	129874
51969	374330	129866
51970	374337	129859
51971	374344	129852
51972	374352	129845
51973	374359	129837
51974	374366	129830
51975	374373	129823
51976	374380	129816
51977	374387	129808
51978	374394	129801
51979	374401	129794
51980	374407	129786
51981	374414	129779
51982	374422	129772
51983	374429	129765
51984	374436	129758
51985	374443	129750
51986	374450	129743
51987	374457	129736
51988	374464	129728
51989	374471	129721
51990	374478	129714
51991	374485	129707
51992	374493	129700
51993	374500	129692
51994	374507	129685
51995	374515	129678
51996	374522	129671
51997	374529	129664
51998	374536	129657
51999	374543	129649
52000	374551	129642
52001	374559	129635
52002	374565	129628
52003	374572	129620
52004	374579	129613
52005	374587	129606
52006	374593	129599
52007	374600	129591
52008	374607	129584
52009	374614	129577
52010	374621	129570
52011	374629	129563
52012	374636	129555
52013	374644	129548
52014	374651	129541
52015	374658	129534
52016	374664	129526
52017	374672	129519
52018	374679	129512
52019	374686	129505
52020	374694	129498
52021	374701	129491
52022	374708	129483
52023	374715	129476
52024	374722	129469
52025	374729	129461
52026	374736	129454
52027	374743	129447
52028	374750	129440
52029	374758	129433
52030	374766	129426
52031	374773	129418
52032	374780	129411
52033	374787	129404
52034	374794	129397
52035	374801	129389
52036	374809	129382
52037	374816	129375
52038	374823	129368
52039	374830	129361
52040	374837	129353
52041	374844	129346
52042	374851	129339
52043	374859	129332
52044	374866	129325
52045	374873	129317
52046	374879	129310
52047	374886	129303
52048	374894	129295
52049	374900	129288
52050	374907	129281
52051	374914	129273
52052	374921	129266
52053	374928	129259
52054	374935	129252
52055	374942	129244
52056	374949	129237
52057	374957	129230
52058	374964	129223
52059	374972	129216
52060	374979	129209
52061	374986	129201
52062	374993	129194
52063	375001	129187
52064	375007	129180
52065	375014	129172
52066	375021	129165
52067	375029	129158
52068	375036	129151
52069	375044	129144
